Latitud,Longitud,Tipo Vegetación,Duración días,Tipo impacto
18.617729770169817,-103.27314006265856,1,1.9556514982297535,3
19.728165853964015,-99.59998072127988,1,1.0,3
19.18333016425305,-100.0896080957323,1,1.0,3
17.104742152112333,-92.81957075041521,13,4.0,3
16.225960366786463,-92.97864578004604,14,7.0,3
19.320480188670015,-100.2258663132902,1,1.0,3
18.729094481572563,-103.1650783909803,1,2.0,3
30.042999204921326,-108.3587427914206,1,5.881934448963058,3
24.100484947800556,-106.0900359442787,1,1.7402462162396737,3
18.92040151254789,-99.8008920973535,1,1.0,3
19.02418802183738,-100.2140227397342,1,2.0,3
19.177177923989717,-99.47464898591164,4,1.081046215907648,3
21.305307648841936,-88.43824223228849,8,1.2201832019498113,3
19.57446081917269,-98.61082336726172,1,1.0,3
18.767822715317333,-100.14849279379203,1,2.0,3
19.238880289147694,-101.12170131358145,1,2.0,3
16.923495042351806,-93.47916255618877,13,4.0,3
16.865889169150435,-92.78244247435221,13,7.0,3
16.226244428247377,-92.89987826713084,1,2.0,3
25.635080770015726,-106.79559683855034,1,1.175319034074851,3
16.897248093721455,-97.14796204066354,1,2.0,3
19.14339447536185,-98.69635024526599,1,1.0,3
20.837998104340052,-100.77967307368966,1,4.0,3
16.638252599453875,-92.43766936062167,1,2.0,3
19.264402025457915,-100.11481245466035,1,1.0,3
16.962549354024663,-96.67823741428242,1,4.0,3
16.648982166279815,-92.40946652761396,1,1.0,3
19.002714558682793,-99.70773355212116,1,1.0,3
19.010421302521333,-101.62343672390311,13,1.8672942009598024,3
18.685385491189567,-91.2198207356554,1,1.2916370232849652,3
16.59346903255082,-93.00913092712496,14,7.0,3
15.140757814123969,-92.73409739818729,13,2.0,3
18.74480307953278,-103.12043280657736,1,2.0,3
16.093881148681895,-93.20461156812947,13,7.0,3
28.845351779190217,-107.95297661743736,1,7.0,3
21.515737815161035,-87.91485223631996,15,2.3172102105861474,3
19.215686790021163,-100.09517143000109,1,1.0,3
16.743297095557487,-92.78353362108757,13,7.0,3
19.67567171994821,-101.79374840971195,1,1.0292472830345591,3
27.866020413908153,-107.54591749829035,1,2.3483664988704747,3
19.08409162607257,-99.84561510362089,1,1.0,3
19.148579946085107,-99.89321002352058,1,2.0,3
18.6811647941902,-102.68820253662179,1,2.0,3
18.44694393289426,-103.08210037344911,1,1.160759896048308,3
21.71176502671278,-100.80951690971196,1,7.0,3
18.65112320570697,-103.2459025990845,1,2.0,3
18.704355531254834,-101.00882665123987,13,2.0,3
19.29132654085253,-98.7034746312028,1,1.0,3
23.22110236782256,-99.76507051139478,1,2.5740762663498256,3
18.94405889118904,-100.02954518970631,1,4.0,3
18.786892920089354,-103.08437400004024,1,2.0,3
18.796990864230548,-103.14380432144426,1,2.0,3
19.853193729628376,-90.66437711350605,2,1.7401964189358403,3
17.567458119778617,-98.5627100664885,1,7.0,3
15.793681885985558,-93.27499017241044,13,7.0,3
19.22121885097565,-98.74309509298506,1,1.0,3
17.358201156702,-96.94193743900496,1,4.0,3
19.17279562093971,-100.11833372798166,1,1.0,3
16.142095328483386,-92.66342860212906,1,4.0,3
16.755262815596087,-93.02255185493446,14,7.0,3
15.137709747498437,-92.74770606140495,4,2.0,3
19.56817536272758,-101.28590147966887,1,2.0,3
16.388739829558777,-93.87049276513834,13,7.0,3
17.99728608620961,-100.00305646152883,1,7.0,3
19.16096620011125,-100.21603509674627,1,1.0,3
16.930851662647147,-93.4979230077907,13,4.0,3
19.17515586472314,-101.37322869428792,1,7.0,3
18.713462107854518,-103.42157912358971,1,4.0,3
25.934386782977846,-106.83295116612823,1,1.0,3
27.72951063314811,-107.67443641891266,1,2.1347012029375434,3
19.16459944787578,-99.73523223376299,1,2.0,3
17.26848076905302,-91.07056887238048,13,2.0,3
16.203679844799098,-92.91357749977288,1,2.0,3
17.635686311913243,-99.01772433615685,1,7.0,3
20.783653785321494,-89.86925400134169,13,7.0,3
16.840474627853308,-93.52445508112002,14,4.0,3
19.18579136241229,-100.11647787755072,1,2.0,3
17.874981685645057,-99.65036811391057,13,2.5006963365141504,3
19.21353448147662,-101.32931672313912,1,4.0,3
18.268490235704817,-101.49487529772443,1,4.0,3
17.4300321422513,-91.63113281472079,13,4.0,3
15.145965457190197,-92.73992576475341,2,4.0,3
20.431680612374386,-89.91968167585887,13,7.0,3
16.92988941652723,-93.50307496642769,13,4.0,3
16.913959717665655,-93.56764756984632,13,4.0,3
19.040662872721793,-100.12191824380622,1,2.0,3
19.541425276406393,-99.22488089403237,1,2.0,3
20.45912776435031,-99.05542834857286,1,4.0,3
18.895026865010294,-99.50796772809414,1,2.0,3
19.075665398734802,-100.08223952307951,1,2.0,3
16.676747161796726,-97.4935756317038,1,4.0,3
18.64189558436143,-102.72871993105954,1,2.0,3
19.197036869097886,-100.11209314409534,1,1.0,3
19.112472436700923,-99.5523722038552,1,1.0,3
19.054763766620084,-99.4219905874785,1,1.0,3
16.71563928493523,-97.6638226913131,1,4.0,3
16.393762950863877,-90.8906854686408,13,7.0,3
19.430276391944073,-99.26336942089996,4,1.0,3
18.805246646216165,-101.2845584809079,13,2.0,3
19.202614664879814,-100.1076029636445,1,1.0,3
20.594582888501034,-90.29527616752391,13,7.0,3
21.97696688564864,-105.29020720905449,1,2.0,3
19.868877498224087,-99.86186237335912,1,1.0,3
19.415737823668117,-101.1889252307928,1,1.4197273169261222,3
18.95248656628987,-99.78032182790542,1,1.0,3
16.93309666586286,-93.52481817459783,13,2.0,3
15.153917304144176,-92.75584633195149,13,2.0,3
19.32348689391898,-100.18591187706379,1,2.0,3
16.93345448204218,-93.51771523647636,13,4.0,3
17.45751841267831,-97.95939862187059,1,7.0,3
15.677668614432795,-92.83273656423371,13,2.0,3
21.70369433175771,-100.74902198136053,1,7.0,3
18.931605053083743,-90.40614051428308,14,7.0,3
16.834127178736576,-92.88158075929393,1,4.0,3
16.72806467264441,-93.13387472824745,1,4.0,3
19.386795181303366,-98.69864278973651,1,1.0,3
16.51716806128906,-96.60932926968779,1,4.0,3
21.98579599269145,-100.9272458794677,1,7.0,3
15.705977284135075,-92.99081974844646,1,6.443423452890636,3
19.20523470747363,-100.04057286732267,1,1.0,3
16.399569732857444,-91.23751750314722,13,4.0,3
15.204601955262856,-92.82055146966825,13,2.0,3
17.915250615862213,-98.30192489663544,13,1.0,3
16.735969572454167,-93.27445574423314,1,4.0,3
17.897863279632006,-97.08782796370194,1,4.0,3
18.560293527456526,-103.0047344820848,1,2.0,3
19.58870429238966,-97.1901340052845,1,2.0,3
16.68821348601382,-92.5205736529152,1,1.0,3
19.49138592604802,-103.61441168369359,1,2.0,3
19.519499100971053,-99.19964443183943,1,2.0,3
16.60723467854932,-92.38900134211279,1,1.0,3
18.984501564573034,-100.15835723341308,1,1.0,3
18.80599460245919,-99.93641462175079,1,1.0,3
26.98686854523353,-107.14660588628914,1,4.943304138313086,3
16.428314122764736,-93.26976924790787,1,4.0,3
27.797949839833375,-107.40669983925223,1,6.39842581989899,3
27.30095626433878,-107.0354799477098,1,3.0168109065171262,3
24.00081337533496,-99.95595707513307,3,4.0,3
19.015202418262522,-99.57245119740872,1,1.0,3
18.534971657566313,-103.26530960918022,1,2.0,3
18.75802780945186,-101.3646456384984,13,2.404881798725624,3
16.001372686484235,-93.27823952403348,1,7.0,3
19.804016463886384,-100.95101637935048,1,4.0,3
15.454426535091656,-92.1306652020816,6,2.0,3
15.254545973535343,-92.88913852358007,3,3.855106224410882,3
17.989698886493674,-98.90194634988953,13,1.3924935564066847,3
19.220253094820016,-102.58501013445206,1,2.0,3
20.124411557868108,-89.68735495502031,13,7.0,3
15.33583046630624,-92.21836771348467,14,4.0,3
15.072702700389264,-92.42112813976964,6,2.0,3
15.3937706226216,-92.55421537737674,1,4.0,3
21.191329336886326,-99.04290001637501,1,4.0,3
16.933286110867563,-93.53423201655794,13,2.0,3
17.22164047514887,-92.66882017232734,13,7.0,3
15.814244280249964,-92.98480231451678,1,4.0,3
19.02009729785334,-98.78001223077862,1,1.0,3
20.799583632959283,-90.1919957394988,13,7.0,3
16.92251714463063,-93.48717422701576,13,4.0,3
15.71389797763856,-92.01249665556398,14,4.0,3
17.976299121058922,-99.52947949594537,13,2.763688531363762,3
18.63015269608045,-102.23298232137785,1,7.0,3
16.69516514482018,-92.56133925965936,1,2.0,3
28.852124927100103,-102.09256325753987,1,3.9804583051616325,3
15.067999291774541,-92.69189641447105,6,2.0,3
21.39964758052663,-89.07811156878388,14,2.0,3
21.05022710835978,-87.6314206395306,14,3.824267001710333,3
21.579870468072787,-88.2024366484736,15,2.0,3
16.879967854485553,-93.50478096960136,13,2.0,3
15.066401896817883,-92.6677904942265,6,2.0,3
16.930905984938093,-93.51253824432338,13,4.0,3
19.678694593504993,-98.54966081226051,1,2.0,3
19.027913434736714,-99.66395055911453,1,2.0,3
18.698298822330816,-103.13775536511162,1,2.0,3
18.68580141221211,-100.36741313585117,1,1.0,3
16.92797826084211,-93.49440530920243,13,4.0,3
16.41510312641409,-96.48132193580223,1,2.0,3
18.669008280275108,-103.12901791466656,1,2.0,3
15.18787315374347,-92.80019856114482,13,2.0,3
18.605881093534755,-103.1390038299502,1,1.706475726486901,3
18.900841672370245,-99.51697838056481,1,2.0,3
15.402409450318192,-92.517788116888,1,4.0,3
15.154590192061411,-92.73344857325795,13,2.0,3
19.041828419213036,-99.70253503998813,1,1.0,3
16.79865837788396,-92.72845742525831,1,1.7090605194509165,3
18.920974505868617,-100.07628168153647,1,2.0,3
21.33798545066186,-89.32018526056086,13,2.0,3
19.464584898990203,-99.39343508247586,1,1.0,3
18.17322969121547,-101.3443957599962,1,7.0,3
16.744201753393686,-92.71903959279831,1,2.0,3
17.344314237225092,-91.5535645331229,13,7.0,3
16.499107551972816,-94.03996644358817,1,4.0,3
19.724654361070993,-99.71248191643221,1,1.0,3
27.668442775458974,-107.5897877169471,1,1.0,3
16.735758753157103,-92.55820946697364,1,4.0,3
17.91917054128972,-101.04616092757506,1,7.0,3
19.35422735388027,-100.12668264491626,1,2.0,3
18.900745716969553,-99.67876136874602,1,4.0,3
23.165259389128583,-105.69225419691486,1,2.0,3
21.315264675964276,-101.60657498839952,1,4.0,3
19.78387822856992,-99.70755651487318,1,1.0,3
15.152737965475797,-92.75904924522835,3,4.0,3
18.94705940350927,-99.39835395913273,1,4.0,3
19.006748123780252,-101.36199274178834,1,7.0,3
20.14201128537309,-98.25435000172094,1,4.0,3
17.871376214714733,-100.16749103864184,1,7.0,3
18.751502904514684,-99.88233944058123,1,4.0,3
15.581534119120633,-92.98453328107674,13,2.0,3
17.291354378276157,-97.33941625339793,1,4.0,3
18.494609899874586,-103.2049523023626,1,1.498195716453139,3
19.17023839039236,-100.14609384969425,1,1.0,3
27.134120654553396,-107.40527401746638,1,1.0,3
16.63903491128419,-97.42545292074773,1,2.0,3
17.265223890120886,-91.07416975465821,13,2.0,3
18.621834572052613,-103.27145193076832,1,2.0,3
19.28202858533354,-99.30819435875429,4,1.0,3
17.99277225597301,-99.83763862830251,13,2.0,3
27.996465343305363,-107.55014567412702,1,7.0,3
18.950543752949706,-101.52512579803482,13,1.9278015910208242,3
19.188787731192022,-100.11502224364702,1,2.0,3
16.779161503820447,-92.93272222606,1,4.0,3
21.769321529812412,-100.16623025956292,1,7.0,3
16.807693189444194,-93.0011074260754,1,4.0,3
17.062616909880592,-92.96967127108316,13,4.0,3
19.01003360585685,-99.7218760109953,1,1.0,3
19.425695317930305,-101.74065996262067,1,1.4254933344480754,3
15.904310444346201,-92.01717103726557,1,4.0,3
18.856213910217775,-91.67412397926698,2,7.0,3
17.871186315459315,-99.68312095770133,13,1.9876495637360578,3
15.049161338979706,-92.70122028507765,15,2.080218382824965,3
15.666647423461496,-92.92528001872658,1,4.0,3
16.551787033557098,-97.36062263734996,1,4.0,3
17.265698232501677,-91.07405116093685,13,2.0,3
18.24756634329823,-101.45040838978849,1,7.0,3
16.500093609456364,-97.10210326490376,1,2.0,3
21.03808016038642,-101.10565340874078,1,4.0,3
19.22013697087547,-100.03378413236234,1,1.0,3
19.207510209528685,-100.18152876289705,1,2.0,3
16.693874324234322,-92.66178032430123,1,2.0,3
18.18707621030547,-102.12548664735247,1,4.0,3
19.14497075471703,-100.21618689308374,1,1.0,3
16.291820246060457,-91.670198713969,13,7.0,3
20.2269346026028,-89.950763353674,13,7.0,3
17.063266699506606,-96.72564877198319,1,4.0,3
18.901686441726195,-99.5324789922223,1,7.0,3
21.041210357622745,-101.1046090855094,1,4.0,3
27.707567867970614,-107.6485025876881,1,1.7158249646820884,3
27.735419767949214,-108.11906145672107,1,2.0,3
16.35302558415236,-93.31416278641677,13,7.0,3
18.886428526647904,-100.08299334421967,13,1.2375433249238776,3
16.233263476644833,-96.61411160553016,1,4.0,3
19.507957222310438,-100.28110330367475,1,2.0,3
19.311802135110813,-100.08328963832595,1,2.0,3
19.27802594076053,-100.15614989844288,1,2.0,3
19.251782517221912,-98.68151525426504,1,1.0,3
19.225352523797223,-100.12895319761867,1,1.0,3
16.605353381471115,-92.39874977737743,1,1.0,3
16.85408496862495,-91.14247369490744,13,2.9703652921406194,3
19.567407556164962,-100.53311746511244,1,2.0,3
18.089378231308697,-101.08754802989975,1,4.0,3
14.94069913271177,-92.58151501913403,5,2.3270477451700455,3
17.157572634257505,-96.66487317210876,1,4.0,3
20.96270189284692,-87.51063147033496,14,4.0,3
16.10794406531876,-92.97169985413736,1,2.0,3
27.20654241753575,-106.85531796147974,1,4.0,3
14.997186059330076,-92.66606395669584,6,2.0,3
17.340220065151367,-92.06064598433488,13,7.0,3
19.396401855574414,-98.73520936327066,1,1.0,3
19.091073497501252,-99.98659800651537,1,4.0,3
19.5672384654481,-103.92497537553649,1,2.0,3
19.178375158178792,-99.85234703941335,1,2.0,3
16.590521840682484,-92.52571007924321,1,1.0734967473300125,3
20.08762440538917,-90.55287505400563,2,1.8302420949124594,3
19.04150091332874,-89.2145262173285,14,2.960452102887965,3
20.280186136865453,-90.34828372494857,3,5.314984117843569,3
16.661375216687308,-93.93403003408669,1,7.0,3
15.20552428659559,-92.68166188449682,13,2.0,3
19.601144504667968,-101.65573619194684,1,1.0,3
21.336265093750303,-88.89602149856553,15,2.0,3
16.919844853058347,-93.54088886541491,13,4.0,3
15.357653455994663,-92.91810687269547,2,2.0,3
17.356256511096134,-91.90067003213453,13,4.0,3
20.758625082234293,-90.16116544197561,14,7.0,3
18.90615765204179,-99.49059451953151,1,4.0,3
16.693979048813276,-92.65795638644714,1,2.0,3
16.477154400980314,-93.34223999589119,13,7.0,3
16.696475177386898,-93.08309334384646,1,4.0,3
21.6163555938415,-100.74569040043617,1,7.0,3
18.070722011585723,-101.41604174979267,1,7.0,3
20.79064133893943,-89.86133530075605,14,7.0,3
17.27298599084893,-91.06577825741628,13,2.0,3
19.165555875063536,-103.7567222000395,1,7.0,3
16.81510666506291,-92.97370909793523,1,4.0,3
17.374123275933655,-91.54401771291887,13,7.0,3
16.646676141894506,-93.23816845784377,1,4.0,3
18.945306125389454,-89.27194131361836,14,3.873211384589923,3
16.586664987360614,-92.52241125892184,1,1.0393435406685096,3
18.517123697761274,-103.26258776997255,1,2.0,3
18.601282871872787,-99.97650742801895,13,1.4521990282834354,3
15.397616704210643,-92.51517626006684,1,4.0,3
19.47865725123979,-99.42761369701985,1,1.0,3
20.11796600258594,-101.67296997582834,1,4.0,3
19.171583165155685,-100.20789491156845,13,1.041572859050392,3
17.747625082641356,-98.14479144827779,13,1.4450296028862666,3
19.17629785096792,-100.08632558794217,1,1.0,3
19.60012694458635,-97.17938620517097,1,2.0,3
14.923278389073442,-92.59107354275305,14,3.990120038131181,3
19.285720766616862,-100.28948020707993,1,1.0,3
18.88903833981331,-100.21527528882342,1,2.0,3
19.185157632168462,-100.05842617555336,1,2.0,3
19.126168775092253,-100.93561276501767,1,1.0,3
19.042396740822543,-100.15290656700195,1,1.0,3
18.299650949523794,-101.44362908390346,1,7.0,3
16.925521784215878,-93.50624971251936,13,4.0,3
16.923352049170838,-93.49690065042512,13,4.0,3
21.45538943067307,-99.24133803097394,1,4.0,3
17.28388465991709,-92.16507857843152,13,4.0,3
18.68677384982004,-100.32053114950729,13,1.7046807627366467,3
18.749868258797655,-102.7901224339052,1,2.0,3
21.546748695491956,-99.83662254489359,1,7.0,3
21.564493956578037,-101.32036782317539,1,2.0,3
16.254715266562645,-96.00218387245363,1,4.0,3
19.520467006109698,-97.61491530550164,1,2.0,3
19.071030602339142,-99.1482750830515,1,1.0,3
17.462922072759497,-97.98905205697416,1,7.0,3
19.29815458581784,-100.17302870268713,1,2.0,3
27.937627119224967,-107.65411368507866,1,2.0,3
16.725221337142912,-97.48438250017163,1,2.0,3
16.393805003366797,-93.54797762526948,1,2.0,3
19.051070988050316,-101.32154987269728,13,1.6832480282896458,3
15.791474718845153,-92.1287380955057,1,4.0,3
15.332926924479434,-92.60824622621031,1,4.0,3
18.8490002994042,-103.19386959113348,1,2.0,3
19.31085763801193,-100.12680728642931,1,1.0,3
16.86093231610517,-92.87227362253067,1,4.0,3
18.913775270905536,-99.52164088636192,1,2.0,3
17.387957695918928,-91.42616369343958,13,3.3790535020631225,3
15.336688276352888,-92.30292481782126,6,2.0,3
19.226217716204776,-98.6834643137185,1,1.0,3
21.29579052233114,-87.827308085851,11,1.6588854702326572,3
19.56848667342984,-98.69191947238603,1,1.0,3
19.87745161276663,-98.4188571789855,1,4.0,3
27.13622101385657,-107.14338603243745,1,3.7868139393840186,3
19.286473738133097,-98.95482143716943,1,4.0,3
17.625322788437675,-96.78447256559897,1,2.0,3
19.19173636358362,-100.11111381451197,1,2.0,3
19.582779912590077,-102.37186307225105,1,2.0,3
16.928168986697067,-93.49760897833532,13,4.0,3
27.71383813364205,-107.66369978622444,1,1.8707534503372591,3
21.046600818995316,-101.73025800129199,1,4.0,3
15.181365939386195,-92.79169901052278,13,2.0,3
21.729110419592487,-101.15097677117352,1,7.0,3
16.231853178020256,-96.5934022765936,1,3.7570311226026956,3
15.286285816919694,-92.66896748462202,2,4.0,3
16.953779364785806,-93.45707171243684,13,7.0,3
18.89125242976019,-103.1201769174061,1,2.0,3
19.250337393064466,-100.11314594915058,1,1.0,3
20.447134638269358,-101.22467043092483,1,4.0,3
18.837948622671888,-101.37393181973316,13,2.0,3
18.555214164166234,-103.26839662017348,1,2.0,3
19.47989107279464,-100.29027809763693,1,2.0,3
15.144037559302939,-92.73718923396794,13,2.0,3
19.62120230953535,-98.98412357214704,4,1.0,3
17.274657880632876,-91.06374464039186,13,2.0,3
19.35118668854739,-98.7096301872588,1,1.0,3
18.88071667930267,-103.08767462929058,1,2.0,3
21.008489831012778,-99.82611444715924,1,4.0,3
19.21216187530235,-100.19546113118943,1,2.0,3
17.859021379650706,-98.4553179177037,13,2.1656743038110373,3
19.046385428806563,-98.78898497529703,1,1.0,3
17.280187306114044,-96.29402418966323,1,2.0,3
20.124078156872493,-101.75642385231517,1,4.0,3
16.928369637399935,-93.51152964898206,13,2.0,3
16.921665107676297,-93.56775717156044,13,4.0,3
19.939054679037,-99.32261255868433,1,7.0,3
26.024208464736276,-106.53027123686631,1,7.0,3
19.56433409688566,-103.11030718673122,1,4.0,3
16.665825232157747,-94.5651997921221,1,4.0,3
19.275167288196098,-98.68344466091268,1,1.0,3
18.29016113484945,-101.31418295986053,1,7.0,3
19.01642407096308,-99.65066187252899,1,2.0,3
26.08371371918386,-106.95676760123062,1,1.0,3
19.66379337436385,-101.77316241994816,1,1.0,3
19.363685408106093,-98.72625055831674,1,1.0,3
20.346315356553895,-101.10289405579985,1,2.0,3
18.71073924942669,-103.42304122281702,1,3.202354438206199,3
19.345881320789733,-89.29746688416913,14,5.740517107681997,3
19.94603341287006,-99.9372121712387,1,1.0,3
17.290779599612392,-94.75396513731896,13,2.0,3
27.340191542512493,-107.51895211964286,1,1.7648832615421282,3
19.15575011555774,-100.05495446772518,1,1.0,3
16.57772109909232,-93.0846123350974,1,4.0,3
17.96269105352512,-101.41168711479317,1,7.0,3
16.61845872132282,-92.34770300222893,1,1.9817674173236384,3
20.727830273180462,-99.45701925133271,1,4.0,3
16.74930548515925,-92.73078120522362,1,2.0,3
18.778236648488793,-100.20226344896247,1,2.0,3
18.938896115728415,-99.74983570580322,1,1.0,3
25.009067659591373,-100.73672126855095,1,2.4869645931525985,3
15.705120425961415,-92.99057669661691,1,4.21889636561108,3
16.920579852831512,-93.4896430978198,13,4.0,3
19.605899997945738,-102.56552202173249,1,4.0,3
19.788012359661238,-100.04033633650904,1,1.0,3
16.26220488227862,-96.14937550492554,1,4.0,3
19.851696255043723,-97.87540860374862,1,1.5141282408136743,3
16.77991106140137,-94.37354571739763,1,2.0,3
16.83280295782137,-92.84916832593288,1,4.0,3
16.62250042348017,-95.40251459711781,1,4.0,3
17.365154492674918,-93.2954556524629,1,7.0,3
19.23333323311824,-101.3335834161734,1,2.0,3
19.058067982691195,-101.47723099345954,1,2.0,3
17.97840304855623,-99.5258890248843,13,2.7793324333781633,3
19.187037237479966,-100.09133846470942,1,1.0,3
19.45161537197871,-100.28379526478903,1,2.0,3
19.508446172765407,-97.38694292933188,1,2.0,3
19.13759732577952,-99.77263673191854,1,2.0,3
19.13807885593024,-99.87622320453909,1,2.0,3
15.054600367477203,-92.7073249601551,6,2.0,3
18.56578138030695,-103.01222864322186,1,2.0,3
17.544573637483985,-96.82452552377576,1,4.0,3
18.0833009880786,-101.33520731921298,1,7.0,3
19.606720900492103,-99.14564384106873,3,1.0,3
15.252067357688423,-92.88655379517584,3,3.134624439257807,3
18.945085265622428,-99.89820532955433,1,1.0,3
16.627103961565712,-97.21747371238013,1,4.0,3
16.751312617824848,-92.87118322326482,1,4.0,3
17.968229185855346,-97.18933934912636,1,4.0,3
18.932550170995903,-99.82593669928518,1,1.0,3
19.070687066734713,-98.91284242318387,1,1.0,3
19.52033200237565,-98.68811749424326,1,1.0,3
28.02628846020563,-107.67152776849953,1,7.0,3
15.068757304939489,-92.70635130379836,15,2.7967763597073376,3
16.661607341949885,-93.93500823673881,1,7.0,3
19.411636489782335,-100.24422183166317,1,2.0,3
15.159511277569019,-92.7680633159781,3,3.543840456102135,3
15.584514932261564,-92.9856923259948,13,2.0,3
19.305993742494312,-101.47816042883998,1,1.0,3
20.728014143710524,-101.25202439008706,1,7.0,3
19.13761574407603,-99.80425644140495,1,2.0,3
18.081411939224072,-101.67453659519786,1,7.0,3
19.372944584827447,-98.7082774787647,1,1.0,3
15.514505757051527,-93.05150758298876,2,2.0,3
18.93891677683016,-99.89713522902429,1,1.0,3
17.610933870283226,-97.01409514721558,1,4.0,3
19.674552397571485,-98.23694257369539,1,2.0,3
18.851765943925784,-100.2526344911211,1,1.0,3
20.455688173043818,-100.16842035353365,1,4.0,3
16.649492607083364,-97.73814713810091,1,2.0,3
19.150859689366783,-99.77777159861137,1,2.0,3
19.241384122114514,-98.70837333799642,1,1.0,3
19.87640218012868,-90.36584920353255,13,7.0,3
18.678709052459745,-102.05118678350495,6,3.4959573767654097,3
19.29430081745577,-100.08734541325437,1,2.0,3
19.650204904873835,-99.50710785276145,1,1.0,3
16.92438328839,-93.49300892940285,13,4.0,3
19.243165741737194,-100.10956206280854,1,1.0,3
19.392166245182832,-97.70821492255565,1,2.0,3
16.788320834175007,-95.49254242548126,1,7.0,3
19.282294839058036,-99.3538095057443,1,1.0,3
16.626914158603427,-92.29481247696621,1,1.45330258728593,3
17.483758451546873,-98.1033949647222,1,7.0,3
19.400503547417156,-101.03094563035518,1,2.0,3
20.187977187750427,-89.90671541508303,13,7.0,3
19.03388055149973,-98.82720652581934,1,1.0,3
15.243017116757105,-92.853199829704,13,2.0,3
18.915262962103316,-100.3024306263406,1,2.0,3
15.617022784942211,-92.84090262852597,1,4.0,3
19.120568500762346,-98.82238591080252,1,1.0,3
16.713393114446045,-96.9749242230044,1,4.0,3
26.932503729073147,-106.90105106867837,1,4.0,3
27.76675185371558,-107.66751227206193,1,2.6151276973512605,3
18.358456373536114,-101.46386515052617,1,7.0,3
20.098591340751263,-101.40843302863718,1,4.0,3
18.97691428188696,-100.15723138260468,1,1.0,3
18.707413950540058,-100.01845187694168,1,4.0,3
16.51307561739147,-93.84873603854669,1,4.0,3
19.26997236470915,-101.22984016914118,1,7.0,3
19.403150766273416,-98.73520693476105,1,1.0,3
16.259722112526685,-96.55396863812433,1,2.1713164991928613,3
15.605266678957802,-92.73063890002399,13,7.0,3
19.872165883447718,-98.49288193804043,1,1.0,3
17.2759199183755,-92.1941775402286,13,4.0,3
15.142122677980339,-92.73538406366785,13,2.0,3
16.615716807494728,-93.98454057280124,1,5.935011082504188,3
31.035466405211313,-108.66314134899473,1,6.79172847176172,3
16.689580803212532,-92.54597749137778,1,2.0,3
17.265832468767705,-91.07349689573113,13,2.0,3
26.09845916763063,-106.98762981744271,1,1.0,3
19.456589484159473,-97.87132322177648,1,2.0,3
15.549131910792793,-92.72546693065301,1,4.0,3
18.507899770118712,-102.69152448554827,1,2.0,3
21.48532887175716,-101.17691333803701,1,4.0,3
16.649725793688177,-94.279495506588,1,7.0,3
16.921697866094757,-93.54672856482026,13,4.0,3
19.642011395497324,-99.56449720746147,1,1.0,3
19.659847356368896,-98.03895467654897,1,2.0,3
19.59739504847558,-99.39197920679761,1,1.0,3
19.644541288748236,-97.51019278130275,1,2.0,3
19.508054423605234,-101.50932584200231,1,1.0,3
19.624464495180785,-98.62655936499196,1,4.0,3
18.843470566969074,-99.91868636575376,1,1.0,3
15.706122171914584,-92.99086084654293,1,6.819572972197644,3
19.072721523347255,-100.08141391571982,1,2.0,3
17.453310831852868,-99.68024533047017,1,7.0,3
16.921473960762604,-93.4899979278989,13,4.0,3
19.485266984616167,-99.40086467476043,1,1.0,3
19.282710218385642,-100.25620200727907,1,1.0,3
15.071117515395429,-92.7064340819498,15,2.9283446310538377,3
16.774762007747228,-93.42433258396464,13,2.0,3
19.23601012426221,-99.01231011176236,1,4.0,3
21.12400343818043,-104.78493183727372,1,2.0,3
19.310293320705615,-100.15696169172118,1,2.0,3
16.92460120492793,-93.47595827962634,13,4.0,3
21.991653768518827,-99.41390057853529,1,3.5908999215794584,3
16.920699396782037,-93.48972093751922,13,4.0,3
15.637293741947293,-92.87536958889069,1,4.0,3
19.396163187126444,-100.227241456005,1,2.0,3
21.26537172093671,-89.3238188680614,13,2.0,3
15.045685244914571,-92.71670630045207,6,2.0,3
27.705023586730988,-108.50934407126898,1,2.0,3
19.724511935761516,-99.69411495518031,1,1.0,3
19.165297158017726,-100.19973360160168,1,1.0,3
18.312944879456715,-91.34354936449064,1,5.437126068183874,3
29.27186705085459,-108.09507195496168,1,7.0,3
19.111436782353397,-98.84532722769853,1,1.0,3
15.110162900780125,-92.71825111735312,13,2.0,3
19.509473962108693,-100.28834825551058,1,2.0,3
19.448089321797433,-89.35999872084734,14,2.0,3
18.87840154840921,-99.80357574648073,1,7.0,3
19.32125189235317,-101.22392275481519,1,2.0,3
18.961832194221657,-100.16262806302588,1,1.0,3
17.32664588765511,-97.07489966739492,1,2.0,3
17.730749565370026,-100.5206672861839,1,4.0,3
19.654276366175655,-98.79211983843753,2,1.0,3
19.935438552586923,-98.4582313869371,1,1.0,3
16.90011673166066,-93.78652077683171,1,7.0,3
15.184561474060905,-92.8003944588382,3,3.1076044814247528,3
17.288560610987574,-99.98111239143428,1,4.0,3
19.396985542109626,-100.22768628852316,1,2.0,3
16.660723006824316,-92.49639070827445,1,2.0,3
17.560502614999596,-98.52454063938197,1,7.0,3
18.88586247878473,-99.78031100954381,1,4.0,3
19.23305554023803,-100.21930120298862,1,2.0,3
19.66262815403309,-98.76119463848202,2,1.0,3
17.43273419087556,-97.83385102262869,1,7.0,3
